Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CMA
10/07/1980,6794.24,6794.24,6794.24,6794.24,6783.40035714286
11/07/1980,6787.96,6787.96,6787.96,6787.96,6794.27107142857
14/07/1980,6779.36,6779.36,6779.36,6779.36,6799.86178571429
15/07/1980,6793.37,6793.37,6793.37,6793.37,6805.83535714286
16/07/1980,6816.15,6816.15,6816.15,6816.15,6816.4125
17/07/1980,6810.41,6810.41,6810.41,6810.41,6823.66892857143
18/07/1980,6819.78,6819.78,6819.78,6819.78,6829.54857142857
21/07/1980,6842.49,6842.49,6842.49,6842.49,6822.98035714286
22/07/1980,6836.1,6836.1,6836.1,6836.1,6819.94642857143
23/07/1980,6837.47,6837.47,6837.47,6837.47,6818.66964285714
24/07/1980,6795.98,6795.98,6795.98,6795.98,6815.83535714286
25/07/1980,6810.49,6810.49,6810.49,6810.49,6815.73107142857
28/07/1980,6816.71,6816.71,6816.71,6816.71,6816.02321428571
29/07/1980,6811.38,6811.38,6811.38,6811.38,6809.07107142857
30/07/1980,6821.1,6821.1,6821.1,6821.1,6795.15
31/07/1980,6819.63,6819.63,6819.63,6819.63,6784.61214285714
01/08/1980,6788.3,6788.3,6788.3,6788.3,6770.62714285714
04/08/1980,6753.4,6753.4,6753.4,6753.4,6759.36285714286
05/08/1980,6760.85,6760.85,6760.85,6760.85,6758.55928571429
06/08/1980,6739.97,6739.97,6739.97,6739.97,6761.28142857143
07/08/1980,6739.89,6739.89,6739.89,6739.89,6771.25607142857
08/08/1980,6771.52,6771.52,6771.52,6771.52,6788.91285714286
11/08/1980,6778.54,6778.54,6778.54,6778.54,6801.09964285714
12/08/1980,6801.68,6801.68,6801.68,6801.68,6814.23607142857
13/08/1980,6834.32,6834.32,6834.32,6834.32,6823.65357142857
14/08/1980,6824,6824,6824,6824,6836.83892857143
15/08/1980,6836.82,6836.82,6836.82,6836.82,6850.25428571429
18/08/1980,6835.78,6835.78,6835.78,6835.78,6853.82285714286
19/08/1980,6864.55,6864.55,6864.55,6864.55,6863.65142857143
20/08/1980,6878.76,6878.76,6878.76,6878.76,6880.83607142857
21/08/1980,6853.69,6853.69,6853.69,6853.69,6890.25035714286
22/08/1980,6886.16,6886.16,6886.16,6886.16,6903.34464285714
25/08/1980,6922.99,6922.99,6922.99,6922.99,6900.34285714286
26/08/1980,6906.05,6906.05,6906.05,6906.05,6905.35785714286
27/08/1980,6930.66,6930.66,6930.66,6930.66,6902.97642857143
28/08/1980,6879.83,6879.83,6879.83,6879.83,6905.77964285714
29/08/1980,6914.08,6914.08,6914.08,6914.08,6910.50607142857
01/09/1980,6889.54,6889.54,6889.54,6889.54,6912.65214285714
02/09/1980,6915.4,6915.4,6915.4,6915.4,6920.91964285714
03/09/1980,6927.27,6927.27,6927.27,6927.27,6927.40428571429
04/09/1980,6917.56,6917.56,6917.56,6917.56,6931.68642857143
05/09/1980,6943.69,6943.69,6943.69,6943.69,6939.6725
08/09/1980,6938.42,6938.42,6938.42,6938.42,6950.9475
09/09/1980,6937.98,6937.98,6937.98,6937.98,6965.2425
10/09/1980,6956.21,6956.21,6956.21,6956.21,6981.96857142857
11/09/1980,6978.89,6978.89,6978.89,6978.89,6997.86785714286
12/09/1980,7000.04,7000.04,7000.04,7000.04,7011.71321428572
16/09/1980,7020.16,7020.16,7020.16,7020.16,7023.53428571429
17/09/1980,7031.51,7031.51,7031.51,7031.51,7032.865
18/09/1980,7035.84,7035.84,7035.84,7035.84,7020.49821428571
19/09/1980,7041.66,7041.66,7041.66,7041.66,7012.66035714286
22/09/1980,7046.51,7046.51,7046.51,7046.51,7007.35678571429
24/09/1980,6972.62,6972.62,6972.62,6972.62,7018.38357142857
25/09/1980,6989.84,6989.84,6989.84,6989.84,7032.29357142857
26/09/1980,6998.52,6998.52,6998.52,6998.52,7056.40785714286
29/09/1980,7060.75,7060.75,7060.75,7060.75,7076.69428571429
30/09/1980,7076.46,7076.46,7076.46,7076.46,7100.0875
01/10/1980,7123.08,7123.08,7123.08,7123.08,7120.85785714286
02/10/1980,7119.4,7119.4,7119.4,7119.4,7134.17714285714
03/10/1980,7142.24,7142.24,7142.24,7142.24,7133.44464285714
06/10/1980,7155.98,7155.98,7155.98,7155.98,7134.50535714286
07/10/1980,7149.91,7149.91,7149.91,7149.91,7141.13321428571
08/10/1980,7115.33,7115.33,7115.33,7115.33,7145.81821428571
09/10/1980,7130.3,7130.3,7130.3,7130.3,7153.24928571429
13/10/1980,7160.26,7160.26,7160.26,7160.26,7153.91392857143
14/10/1980,7157.8,7157.8,7157.8,7157.8,7159.09857142857
15/10/1980,7174.27,7174.27,7174.27,7174.27,7165.10964285714
16/10/1980,7151.78,7151.78,7151.78,7151.78,7166.48535714286
17/10/1980,7169.26,7169.26,7169.26,7169.26,7161.23392857143
20/10/1980,7175.33,7175.33,7175.33,7175.33,7153.32571428571
21/10/1980,7165.36,7165.36,7165.36,7165.36,7142.92357142857
22/10/1980,7143.86,7143.86,7143.86,7143.86,7127.59428571429
23/10/1980,7130.89,7130.89,7130.89,7130.89,7114.31285714286
24/10/1980,7117.07,7117.07,7117.07,7117.07,7110.19035714286
27/10/1980,7089.19,7089.19,7089.19,7089.19,7111.0875
28/10/1980,7088.44,7088.44,7088.44,7088.44,7119.92642857143
29/10/1980,7113.53,7113.53,7113.53,7113.53,7128.17428571429
30/10/1980,7124.78,7124.78,7124.78,7124.78,7142.51714285714
31/10/1980,7150.75,7150.75,7150.75,7150.75,7157.71392857143
04/11/1980,7149.37,7149.37,7149.37,7149.37,7159.88428571429
05/11/1980,7176.39,7176.39,7176.39,7176.39,7163.95428571429
06/11/1980,7188.28,7188.28,7188.28,7188.28,7158.05535714286
07/11/1980,7150.33,7150.33,7150.33,7150.33,7155.64678571429
10/11/1980,7166.77,7166.77,7166.77,7166.77,7154.41035714286
11/11/1980,7134.5,7134.5,7134.5,7134.5,7154.28142857143
12/11/1980,7149.85,7149.85,7149.85,7149.85,7146.40357142857
13/11/1980,7154.41,7154.41,7154.41,7154.41,7134.82428571429
14/11/1980,7159.56,7159.56,7159.56,7159.56,7133.31892857143
17/11/1980,7126.16,7126.16,7126.16,7126.16,7130.61214285714
18/11/1980,7102.48,7102.48,7102.48,7102.48,7125.97535714286
19/11/1980,7135.94,7135.94,7135.94,7135.94,7129.36214285714
20/11/1980,7126.73,7126.73,7126.73,7126.73,7143.28714285714
21/11/1980,7117.9,7117.9,7117.9,7117.9,7152.72464285714
25/11/1980,7145.43,7145.43,7145.43,7145.43,7148.38142857143
26/11/1980,7186.3,7186.3,7186.3,7186.3,7152.45071428572
27/11/1980,7172.17,7172.17,7172.17,7172.17,7151.34285714286
28/11/1980,7123.62,7123.62,7123.62,7123.62,7149.18678571429
01/12/1980,7160.29,7160.29,7160.29,7160.29,7148.26607142857
02/12/1980,7143.06,7143.06,7143.06,7143.06,7143.98357142857
03/12/1980,7141.2,7141.2,7141.2,7141.2,7138.60857142857
04/12/1980,7149.47,7149.47,7149.47,7149.47,7132.40607142857
05/12/1980,7136.6,7136.6,7136.6,7136.6,7122.44535714286
08/12/1980,7125.13,7125.13,7125.13,7125.13,7100.56892857143
09/12/1980,7115.1,7115.1,7115.1,7115.1,7080.10964285714
10/12/1980,7098.85,7098.85,7098.85,7098.85,7065.73214285714
11/12/1980,7042.41,7042.41,7042.41,7042.41,7053.69142857143
12/12/1980,7033.7,7033.7,7033.7,7033.7,7045.55142857143
15/12/1980,7042.67,7042.67,7042.67,7042.67,7046.87964285714
16/12/1980,7036.76,7036.76,7036.76,7036.76,7049.29428571429
17/12/1980,7038.1,7038.1,7038.1,7038.1,7050.64535714286
18/12/1980,7063.54,7063.54,7063.54,7063.54,7044.89214285714
19/12/1980,7060.52,7060.52,7060.52,7060.52,7044.10821428572
22/12/1980,7050.79,7050.79,7050.79,7050.79,7040.81571428571
23/12/1980,7023.57,7023.57,7023.57,7023.57,7045.51285714286
24/12/1980,7042,7042,7042,7042,7071.27107142857
25/12/1980,7031.87,7031.87,7031.87,7031.87,7090.5675
26/12/1980,7063.13,7063.13,7063.13,7063.13,7122.90642857143
05/01/1981,7150.95,7150.95,7150.95,7150.95,7155.23142857143
06/01/1981,7137.59,7137.59,7137.59,7137.59,7186.96214285714
07/01/1981,7200.77,7200.77,7200.77,7200.77,7212.26857142857
08/01/1981,7222.14,7222.14,7222.14,7222.14,7228.4475
09/01/1981,7248.13,7248.13,7248.13,7248.13,7237.56178571429
12/01/1981,7251.88,7251.88,7251.88,7251.88,7246.0925
13/01/1981,7246.8,7246.8,7246.8,7246.8,7260.45714285714
14/01/1981,7244.78,7244.78,7244.78,7244.78,7269.89285714286
16/01/1981,7255.85,7255.85,7255.85,7255.85,7283.24321428571
19/01/1981,7296.08,7296.08,7296.08,7296.08,7288.68107142857
20/01/1981,7289.98,7289.98,7289.98,7289.98,7286.20035714286
21/01/1981,7315.33,7315.33,7315.33,7315.33,7278.45464285714
22/01/1981,7293.28,7293.28,7293.28,7293.28,7279.44571428571
23/01/1981,7267.52,7267.52,7267.52,7267.52,7277.98964285714
26/01/1981,7249.42,7249.42,7249.42,7249.42,7261.05642857143
27/01/1981,7285.03,7285.03,7285.03,7285.03,7256.51928571429
28/01/1981,7279.41,7279.41,7279.41,7279.41,7271.18464285714
29/01/1981,7215.12,7215.12,7215.12,7215.12,7277.13464285714
30/01/1981,7254.01,7254.01,7254.01,7254.01,7281.51
02/02/1981,7322.06,7322.06,7322.06,7322.06,7282.00035714286
03/02/1981,7291.31,7291.31,7291.31,7291.31,7279.14357142857
04/02/1981,7288.41,7288.41,7288.41,7288.41,7270.78071428571
05/02/1981,7278.44,7278.44,7278.44,7278.44,7266.94035714286
06/02/1981,7264.11,7264.11,7264.11,7264.11,7262.82142857143
09/02/1981,7239.9,7239.9,7239.9,7239.9,7247.29821428571
10/02/1981,7261.53,7261.53,7261.53,7261.53,7224.35321428571
12/02/1981,7261.49,7261.49,7261.49,7261.49,7198.39464285714
13/02/1981,7207.22,7207.22,7207.22,7207.22,7182.79892857143
16/02/1981,7165.52,7165.52,7165.52,7165.52,7162.19107142857
17/02/1981,7135.91,7135.91,7135.91,7135.91,7140.59642857143
18/02/1981,7157,7157,7157,7157,7123.35428571429
19/02/1981,7121.65,7121.65,7121.65,7121.65,7116.04142857143
20/02/1981,7100.81,7100.81,7100.81,7100.81,7114.76428571429
23/02/1981,7095.26,7095.26,7095.26,7095.26,7114.69857142857
24/02/1981,7111.23,7111.23,7111.23,7111.23,7121.765
25/02/1981,7121.66,7121.66,7121.66,7121.66,7131.46785714286
26/02/1981,7120.24,7120.24,7120.24,7120.24,7135.34392857143
27/02/1981,7146.53,7146.53,7146.53,7146.53,7137.24071428571
02/03/1981,7155.58,7155.58,7155.58,7155.58,7127.65
03/03/1981,7137.12,7137.12,7137.12,7137.12,7115.46357142857
04/03/1981,7134.39,7134.39,7134.39,7134.39,7101.6075
05/03/1981,7094.03,7094.03,7094.03,7094.03,7087.26107142857
06/03/1981,7081.19,7081.19,7081.19,7081.19,7072.39107142857
09/03/1981,7068.73,7068.73,7068.73,7068.73,7046.855
10/03/1981,7059.41,7059.41,7059.41,7059.41,7019.23464285714
11/03/1981,7044.87,7044.87,7044.87,7044.87,7039.91928571429
12/03/1981,6986.39,6986.39,6986.39,6986.39,7058.53678571429
13/03/1981,6956.52,6956.52,6956.52,6956.52,7089.82428571429
16/03/1981,7124.33,7124.33,7124.33,7124.33,7122.28928571429
17/03/1981,7120.39,7120.39,7120.39,7120.39,7155.8825
18/03/1981,7176.67,7176.67,7176.67,7176.67,7201.345
19/03/1981,7196.8,7196.8,7196.8,7196.8,7241.99178571429
20/03/1981,7220.94,7220.94,7220.94,7220.94,7271.66428571429
23/03/1981,7293.57,7293.57,7293.57,7293.57,7289.46321428571
24/03/1981,7318.19,7318.19,7318.19,7318.19,7299.53035714286
25/03/1981,7325.96,7325.96,7325.96,7325.96,7305.49678571428
26/03/1981,7307.27,7307.27,7307.27,7307.27,7315.015
27/03/1981,7303.04,7303.04,7303.04,7303.04,7334.40428571429
30/03/1981,7304.69,7304.69,7304.69,7304.69,7357.095
31/03/1981,7334.31,7334.31,7334.31,7334.31,7377.31285714286
01/04/1981,7389.99,7389.99,7389.99,7389.99,7400.76714285714
02/04/1981,7416.97,7416.97,7416.97,7416.97,7421.85964285714
03/04/1981,7421.19,7421.19,7421.19,7421.19,7449.945
06/04/1981,7447.74,7447.74,7447.74,7447.74,7466.57571428571
07/04/1981,7458.36,7458.36,7458.36,7458.36,7483.95357142857
08/04/1981,7508.52,7508.52,7508.52,7508.52,7501.69678571429
09/04/1981,7491.82,7491.82,7491.82,7491.82,7509.63464285714
10/04/1981,7517.31,7517.31,7517.31,7517.31,7500.80642857143
13/04/1981,7536.96,7536.96,7536.96,7536.96,7480.8825
14/04/1981,7514.88,7514.88,7514.88,7514.88,7467.38857142857
15/04/1981,7461.2,7461.2,7461.2,7461.2,7467.86214285714
16/04/1981,7418.74,7418.74,7418.74,7418.74,7471.75214285714
17/04/1981,7438.8,7438.8,7438.8,7438.8,7485.31964285714
20/04/1981,7484.71,7484.71,7484.71,7484.71,7496.64571428572
21/04/1981,7497.36,7497.36,7497.36,7497.36,7510.32857142857
22/04/1981,7533.22,7533.22,7533.22,7533.22,7534.80178571428
23/04/1981,7523.72,7523.72,7523.72,7523.72,7562.17392857143
24/04/1981,7534.41,7534.41,7534.41,7534.41,7595.53357142857
27/04/1981,7588.03,7588.03,7588.03,7588.03,7597.48107142857
28/04/1981,7623.81,7623.81,7623.81,7623.81,7569.05642857143
30/04/1981,7674.19,7674.19,7674.19,7674.19,7536.8625
01/05/1981,7575.61,7575.61,7575.61,7575.61,7521.3225
06/05/1981,7465.3,7465.3,7465.3,7465.3,7521.16607142857
07/05/1981,7440.52,7440.52,7440.52,7440.52,7504.58785714286
08/05/1981,7495.25,7495.25,7495.25,7495.25,7470.73714285714
11/05/1981,7551.19,7551.19,7551.19,7551.19,7466.21571428572
12/05/1981,7480.24,7480.24,7480.24,7480.24,7470.40464285714
13/05/1981,7390.64,7390.64,7390.64,7390.64,7465.08678571429
14/05/1981,7467.45,7467.45,7467.45,7467.45,7412.39285714286
15/05/1981,7486.84,7486.84,7486.84,7486.84,7394.7725
18/05/1981,7451.89,7451.89,7451.89,7451.89,7412.62535714286
19/05/1981,7264.01,7264.01,7264.01,7264.01,7443.61035714286
20/05/1981,7371.27,7371.27,7371.27,7371.27,7474.16214285714
21/05/1981,7487.46,7487.46,7487.46,7487.46,7505.23357142857
22/05/1981,7541.02,7541.02,7541.02,7541.02,7521.36928571429
25/05/1981,7560.77,7560.77,7560.77,7560.77,7527.95142857143
26/05/1981,7576.18,7576.18,7576.18,7576.18,7535.44785714286
27/05/1981,7529.2,7529.2,7529.2,7529.2,7549.49428571429
28/05/1981,7502.03,7502.03,7502.03,7502.03,7538.51535714286
29/05/1981,7539.69,7539.69,7539.69,7539.69,7522.86357142857
01/06/1981,7589.95,7589.95,7589.95,7589.95,7493.24071428571
02/06/1981,7504.49,7504.49,7504.49,7504.49,7473.71964285714
03/06/1981,7480.58,7480.58,7480.58,7480.58,7433.87821428572
04/06/1981,7413.24,7413.24,7413.24,7413.24,7410.07821428571
05/06/1981,7430.37,7430.37,7430.37,7430.37,7419.46285714286
08/06/1981,7334.97,7334.97,7334.97,7334.97,7453.80785714286
09/06/1981,7375.27,7375.27,7375.27,7375.27,7502.22821428571
10/06/1981,7484.52,7484.52,7484.52,7484.52,7564.35607142857
11/06/1981,7569.3,7569.3,7569.3,7569.3,7612.02107142857
12/06/1981,7634.86,7634.86,7634.86,7634.86,7652.37571428571
15/06/1981,7711.73,7711.73,7711.73,7711.73,7681.18178571429
16/06/1981,7696.52,7696.52,7696.52,7696.52,7698.60142857143
17/06/1981,7705.3,7705.3,7705.3,7705.3,7696.3775
18/06/1981,7712.01,7712.01,7712.01,7712.01,7699.73535714286
19/06/1981,7714.57,7714.57,7714.57,7714.57,7700.87357142857
22/06/1981,7668.86,7668.86,7668.86,7668.86,7698.75214285714
23/06/1981,7705.41,7705.41,7705.41,7705.41,7705.05214285714
24/06/1981,7706.61,7706.61,7706.61,7706.61,7742.04535714286
25/06/1981,7692.84,7692.84,7692.84,7692.84,7777.97107142857
26/06/1981,7726,7726,7726,7726,7815.31535714286
29/06/1981,7851.73,7851.73,7851.73,7851.73,7846.99321428571
30/06/1981,7867.42,7867.42,7867.42,7867.42,7876.75357142857
01/07/1981,7894.93,7894.93,7894.93,7894.93,7899.20714285714
02/07/1981,7904.56,7904.56,7904.56,7904.56,7888.0625
03/07/1981,7925.34,7925.34,7925.34,7925.34,7895.80714285714
06/07/1981,7927.36,7927.36,7927.36,7927.36,7895.93785714286
07/07/1981,7826.47,7826.47,7826.47,7826.47,7899.53285714286
08/07/1981,7916.38,7916.38,7916.38,7916.38,7905.20321428571
09/07/1981,7895.16,7895.16,7895.16,7895.16,7898.95928571429
10/07/1981,7912.98,7912.98,7912.98,7912.98,7888.11928571429
13/07/1981,7923.86,7923.86,7923.86,7923.86,7888.25857142857
14/07/1981,7878.96,7878.96,7878.96,7878.96,7883.6
15/07/1981,7853.95,7853.95,7853.95,7853.95,7871.16928571429
16/07/1981,7887.38,7887.38,7887.38,7887.38,7839.85285714286
17/07/1981,7876.89,7876.89,7876.89,7876.89,7815.13571428571
20/07/1981,7840.16,7840.16,7840.16,7840.16,7785.29821428572
21/07/1981,7756.76,7756.76,7756.76,7756.76,7767.745
22/07/1981,7760.84,7760.84,7760.84,7760.84,7772.57142857143
23/07/1981,7717.07,7717.07,7717.07,7717.07,7771.94
24/07/1981,7743.08,7743.08,7743.08,7743.08,7784.27607142857
27/07/1981,7816.76,7816.76,7816.76,7816.76,7799.1525
28/07/1981,7784.84,7784.84,7784.84,7784.84,7810.5925
29/07/1981,7823.56,7823.56,7823.56,7823.56,7816.55214285714
30/07/1981,7831.35,7831.35,7831.35,7831.35,7820.00214285714
31/07/1981,7828.26,7828.26,7828.26,7828.26,7837.82035714286
03/08/1981,7815.97,7815.97,7815.97,7815.97,7857.46785714286
04/08/1981,7820.06,7820.06,7820.06,7820.06,7888.49214285714
05/08/1981,7888.53,7888.53,7888.53,7888.53,7916.70964285714
06/08/1981,7906.1,7906.1,7906.1,7906.1,7941.46535714286
07/08/1981,7968.93,7968.93,7968.93,7968.93,7948.91285714286
10/08/1981,7978.47,7978.47,7978.47,7978.47,7955.64035714286
11/08/1981,7985.64,7985.64,7985.64,7985.64,7963.30714285714
12/08/1981,7938.89,7938.89,7938.89,7938.89,7978.52071428572
13/08/1981,7953.57,7953.57,7953.57,7953.57,7972.25714285714
14/08/1981,7976.4,7976.4,7976.4,7976.4,7969.72678571429
17/08/1981,8019.14,8019.14,8019.14,8019.14,7970.66178571429
18/08/1981,7949.38,7949.38,7949.38,7949.38,7977.61714285714
19/08/1981,7961.52,7961.52,7961.52,7961.52,7963.13535714286
20/08/1981,7972.96,7972.96,7972.96,7972.96,7924.86321428572
21/08/1981,7995.23,7995.23,7995.23,7995.23,7901.04357142857
24/08/1981,7917.53,7917.53,7917.53,7917.53,7869.20785714286
25/08/1981,7817.22,7817.22,7817.22,7817.22,7825.38607142857
26/08/1981,7852.29,7852.29,7852.29,7852.29,7812.25214285714
27/08/1981,7796.39,7796.39,7796.39,7796.39,7784.71428571428
28/08/1981,7726.59,7726.59,7726.59,7726.59,7752.06
31/08/1981,7815.78,7815.78,7815.78,7815.78,7728.02678571429
01/09/1981,7735.71,7735.71,7735.71,7735.71,7704.98178571429
02/09/1981,7678.17,7678.17,7678.17,7678.17,7674.10678571429
03/09/1981,7678.46,7678.46,7678.46,7678.46,7647.73178571429
04/09/1981,7662.59,7662.59,7662.59,7662.59,7634.68178571429
07/09/1981,7604.17,7604.17,7604.17,7604.17,7616.82142857143
08/09/1981,7594.71,7594.71,7594.71,7594.71,7594.45035714286
09/09/1981,7629.17,7629.17,7629.17,7629.17,7576.73321428571
10/09/1981,7583.27,7583.27,7583.27,7583.27,7554.73785714286
11/09/1981,7543.45,7543.45,7543.45,7543.45,7546.55821428571
14/09/1981,7542.82,7542.82,7542.82,7542.82,7543.02142857143
16/09/1981,7506.33,7506.33,7506.33,7506.33,7534.64
17/09/1981,7539.27,7539.27,7539.27,7539.27,7522.65464285714
18/09/1981,7548.57,7548.57,7548.57,7548.57,7481.66214285714
21/09/1981,7522.6,7522.6,7522.6,7522.6,7446.835
22/09/1981,7492.96,7492.96,7492.96,7492.96,7336.94285714286
24/09/1981,7364.03,7364.03,7364.03,7364.03,7323.94821428572
25/09/1981,7363.06,7363.06,7363.06,7363.06,7341.89392857143
28/09/1981,7037.12,7037.12,7037.12,7037.12,7340.76607142857
29/09/1981,7357.68,7357.68,7357.68,7357.68,7348.03928571429
30/09/1981,7455.5,7455.5,7455.5,7455.5,7390.10428571429
01/10/1981,7365.91,7365.91,7365.91,7365.91,7428.88714285714
02/10/1981,7377.13,7377.13,7377.13,7377.13,7472.53214285714
05/10/1981,7499.75,7499.75,7499.75,7499.75,7492.16464285715
06/10/1981,7506.01,7506.01,7506.01,7506.01,7504.33785714286
07/10/1981,7545.88,7545.88,7545.88,7545.88,7532.2375
08/10/1981,7522.51,7522.51,7522.51,7522.51,7551.055
09/10/1981,7516.22,7516.22,7516.22,7516.22,7540.25392857143
12/10/1981,7587.8,7587.8,7587.8,7587.8,7494.24357142857
13/10/1981,7583.17,7583.17,7583.17,7583.17,7423.44857142857
14/10/1981,7494.13,7494.13,7494.13,7494.13,7325.19178571429
15/10/1981,7352.49,7352.49,7352.49,7352.49,7251.17607142857
16/10/1981,7231.42,7231.42,7231.42,7231.42,7227.68857142857
19/10/1981,7076.65,7076.65,7076.65,7076.65,7206.69785714286
20/10/1981,7109.92,7109.92,7109.92,7109.92,7210.285
21/10/1981,7253.99,7253.99,7253.99,7253.99,7222.05821428572
22/10/1981,7216.29,7216.29,7216.29,7216.29,7241.76535714286
23/10/1981,7262.19,7262.19,7262.19,7262.19,7270.06678571429
26/10/1981,7261.8,7261.8,7261.8,7261.8,7316.17392857143
27/10/1981,7280.58,7280.58,7280.58,7280.58,7356.21464285714
28/10/1981,7321.98,7321.98,7321.98,7321.98,7411.81678571429
29/10/1981,7428.25,7428.25,7428.25,7428.25,7464.00107142857
30/10/1981,7449.46,7449.46,7449.46,7449.46,7498.70285714286
02/11/1981,7539.63,7539.63,7539.63,7539.63,7520.74428571429
04/11/1981,7572.15,7572.15,7572.15,7572.15,7528.59964285714
05/11/1981,7546.5,7546.5,7546.5,7546.5,7532.47821428571
06/11/1981,7536.53,7536.53,7536.53,7536.53,7526.37928571429
09/11/1981,7516.35,7516.35,7516.35,7516.35,7518.99321428571
10/11/1981,7528.21,7528.21,7528.21,7528.21,7528.96571428571
11/11/1981,7502.58,7502.58,7502.58,7502.58,7565.385
12/11/1981,7505.02,7505.02,7505.02,7505.02,7590.63785714286
13/11/1981,7569.51,7569.51,7569.51,7569.51,7616.56571428572
16/11/1981,7674.92,7674.92,7674.92,7674.92,7634.08964285714
17/11/1981,7648.6,7648.6,7648.6,7648.6,7645.11857142857
18/11/1981,7667.31,7667.31,7667.31,7667.31,7639.78928571429
19/11/1981,7655.26,7655.26,7655.26,7655.26,7642.99678571429
20/11/1981,7647.43,7647.43,7647.43,7647.43,7646.77642857143
24/11/1981,7602.69,7602.69,7602.69,7602.69,7623.55642857143
25/11/1981,7650.79,7650.79,7650.79,7650.79,7602.19607142857
26/11/1981,7664.69,7664.69,7664.69,7664.69,7578.14928571429
27/11/1981,7555.23,7555.23,7555.23,7555.23,7569.98142857143
30/11/1981,7549.33,7549.33,7549.33,7549.33,7579.41821428572
01/12/1981,7521.73,7521.73,7521.73,7521.73,7610.84642857143
02/12/1981,7566.17,7566.17,7566.17,7566.17,7658.19857142857
03/12/1981,7624.98,7624.98,7624.98,7624.98,7691.92285714286
04/12/1981,7716.13,7716.13,7716.13,7716.13,7716.27678571429
07/12/1981,7789.16,7789.16,7789.16,7789.16,7734.65714285714
08/12/1981,7752.43,7752.43,7752.43,7752.43,7740.98785714286
09/12/1981,7743.12,7743.12,7743.12,7743.12,7722.25857142857
10/12/1981,7746.91,7746.91,7746.91,7746.91,7709.16678571428
11/12/1981,7730.88,7730.88,7730.88,7730.88,7695.77357142857
14/12/1981,7654.17,7654.17,7654.17,7654.17,7688.44
15/12/1981,7680.89,7680.89,7680.89,7680.89,7680.45285714286
16/12/1981,7674.65,7674.65,7674.65,7674.65,7674.82214285714
17/12/1981,7682.53,7682.53,7682.53,7682.53,7665.895
18/12/1981,7669.93,7669.93,7669.93,7669.93,7669.40535714286
21/12/1981,7668.9,7668.9,7668.9,7668.9,7667.04464285714
22/12/1981,7644.57,7644.57,7644.57,7644.57,7665.97642857143
23/12/1981,7681.99,7681.99,7681.99,7681.99,7669.45714285714
24/12/1981,7662.48,7662.48,7662.48,7662.48,7682.2125
25/12/1981,7665.02,7665.02,7665.02,7665.02,7693.34607142857
28/12/1981,7681.84,7681.84,7681.84,7681.84,7697.24321428571
04/01/1982,7718.84,7718.84,7718.84,7718.84,7697.65142857143
05/01/1982,7719.34,7719.34,7719.34,7719.34,7690.48
06/01/1982,7697.6,7697.6,7697.6,7697.6,7686.57785714286
07/01/1982,7691.22,7691.22,7691.22,7691.22,7671.4375
08/01/1982,7662.22,7662.22,7662.22,7662.22,7659.05785714286
11/01/1982,7675.26,7675.26,7675.26,7675.26,7657.48892857143
12/01/1982,7631.77,7631.77,7631.77,7631.77,7655.86857142857
13/01/1982,7635.66,7635.66,7635.66,7635.66,7660.04714285714
14/01/1982,7667.02,7667.02,7667.02,7667.02,7674.77107142857
18/01/1982,7659.34,7659.34,7659.34,7659.34,7692.60035714286
19/01/1982,7677.07,7677.07,7677.07,7677.07,7729.66892857143
20/01/1982,7717.23,7717.23,7717.23,7717.23,7780.62
21/01/1982,7737.51,7737.51,7737.51,7737.51,7811.19178571429
22/01/1982,7823.36,7823.36,7823.36,7823.36,7850.5375
25/01/1982,7906.26,7906.26,7906.26,7906.26,7874.665
26/01/1982,7863.4,7863.4,7863.4,7863.4,7894.43571428571
27/01/1982,7926.55,7926.55,7926.55,7926.55,7904.74928571429
28/01/1982,7903.85,7903.85,7903.85,7903.85,7888.4625
29/01/1982,7918.82,7918.82,7918.82,7918.82,7880.245
01/02/1982,7909.79,7909.79,7909.79,7909.79,7867.08607142857
02/02/1982,7828,7828,7828,7828,7846.74714285714
03/02/1982,7860.94,7860.94,7860.94,7860.94,7826.61321428572
04/02/1982,7834.7,7834.7,7834.7,7834.7,7813.05285714286
05/02/1982,7801.88,7801.88,7801.88,7801.88,7795.67357142857
08/02/1982,7784.89,7784.89,7784.89,7784.89,7765.89928571429
09/02/1982,7794.19,7794.19,7794.19,7794.19,7742.01571428572
10/02/1982,7761.11,7761.11,7761.11,7761.11,7724.02285714286
12/02/1982,7690.29,7690.29,7690.29,7690.29,7698.67535714286
15/02/1982,7694.18,7694.18,7694.18,7694.18,7688.795
16/02/1982,7693.92,7693.92,7693.92,7693.92,7689.91392857143
17/02/1982,7644.39,7644.39,7644.39,7644.39,7705.18392857143
18/02/1982,7683.76,7683.76,7683.76,7683.76,7709.60214285714
19/02/1982,7713.31,7713.31,7713.31,7713.31,7700.51857142857
22/02/1982,7758.36,7758.36,7758.36,7758.36,7671.61964285714
23/02/1982,7714.56,7714.56,7714.56,7714.56,7638.78821428571
24/02/1982,7664.02,7664.02,7664.02,7664.02,7554.11357142857
25/02/1982,7580.45,7580.45,7580.45,7580.45,7477.65714285714
26/02/1982,7548.51,7548.51,7548.51,7548.51,7456.87821428571
01/03/1982,7327.44,7327.44,7327.44,7327.44,7416.34
