
,,,01-31-00,02-15-18,,,

,,,z,,,,
,SPX Index,,,,,CWMA,
,BarTp=T,,,,,,
,Date,OPEN,HIGH,LOW,LAST_PRICE,,
,08/15/39 12:00,11.89,11.89,11.89,11.89,11.578214285714287,
,08/16/39 12:00,11.58,11.58,11.58,11.58,11.43392857142857,
,08/17/39 12:00,11.57,11.57,11.57,11.57,11.360357142857143,
,08/18/39 12:00,11.33,11.33,11.33,11.33,11.210714285714287,
,08/21/39 12:00,11.03,11.03,11.03,11.03,11.085357142857143,
,08/22/39 12:00,11.24,11.24,11.24,11.24,11.054285714285715,
,08/23/39 12:00,10.89,10.89,10.89,10.89,11.060714285714283,
,08/24/39 12:00,10.86,10.86,10.86,10.86,11.158928571428572,
,08/25/39 12:00,11.09,11.09,11.09,11.09,11.221785714285712,
,08/28/39 12:00,11.17,11.17,11.17,11.17,11.227857142857143,
,08/29/39 12:00,11.48,11.48,11.48,11.48,11.266071428571431,
,08/30/39 12:00,11.36,11.36,11.36,11.36,11.624642857142856,
,08/31/39 12:00,11.18,11.18,11.18,11.18,11.892142857142856,
,09/01/39 12:00,11.3,11.3,11.3,11.3,12.100714285714288,
,09/05/39 12:00,12.64,12.64,12.64,12.64,12.309285714285712,
,09/06/39 12:00,12.53,12.53,12.53,12.53,12.557142857142859,
,09/07/39 12:00,12.5,12.5,12.5,12.5,12.783214285714285,
,09/08/39 12:00,12.69,12.69,12.69,12.69,12.903214285714284,
,09/11/39 12:00,13.02,13.02,13.02,13.02,12.973928571428571,
,09/12/39 12:00,13.17,13.17,13.17,13.17,13.026428571428571,
,09/13/39 12:00,13.03,13.03,13.03,13.03,12.909642857142858,
,09/14/39 12:00,13.08,13.08,13.08,13.08,12.913928571428569,
,09/15/39 12:00,13.07,13.07,13.07,13.07,12.906428571428572,
,09/18/39 12:00,12.47,12.47,12.47,12.47,12.921785714285715,
,09/19/39 12:00,12.95,12.95,12.95,12.95,12.9175,
,09/20/39 12:00,12.94,12.94,12.94,12.94,12.924642857142857,
,09/21/39 12:00,13.02,13.02,13.02,13.02,12.976428571428571,
,09/22/39 12:00,12.92,12.92,12.92,12.92,13.026785714285714,
,09/25/39 12:00,12.95,12.95,12.95,12.95,12.991785714285715,
,09/26/39 12:00,13.11,13.11,13.11,13.11,12.942499999999997,
,09/27/39 12:00,13.11,13.11,13.11,13.11,12.921071428571427,
,09/28/39 12:00,12.86,12.86,12.86,12.86,12.877142857142857,
,09/29/39 12:00,12.79,12.79,12.79,12.79,12.843571428571428,
,10/02/39 12:00,12.88,12.88,12.88,12.88,12.823214285714288,
,10/03/39 12:00,12.77,12.77,12.77,12.77,12.808214285714286,
,10/04/39 12:00,12.79,12.79,12.79,12.79,12.786785714285715,
,10/05/39 12:00,12.82,12.82,12.82,12.82,12.777500000000002,
,10/06/39 12:00,12.8,12.8,12.8,12.8,12.789285714285713,
,10/09/39 12:00,12.73,12.73,12.73,12.73,12.777500000000002,
,10/10/39 12:00,12.76,12.76,12.76,12.76,12.766785714285716,
,10/11/39 12:00,12.84,12.84,12.84,12.84,12.845357142857141,
,10/13/39 12:00,12.74,12.74,12.74,12.74,12.891785714285714,
,10/16/39 12:00,12.74,12.74,12.74,12.74,12.926071428571429,
,10/17/39 12:00,13.09,13.09,13.09,13.09,12.94142857142857,
,10/18/39 12:00,13,13,13,13,12.962857142857144,
,10/19/39 12:00,12.98,12.98,12.98,12.98,12.986428571428572,
,10/20/39 12:00,12.94,12.94,12.94,12.94,13.047499999999999,
,10/23/39 12:00,12.99,12.99,12.99,12.99,13.059285714285712,
,10/24/39 12:00,13.02,13.02,13.02,13.02,13.056428571428572,
,10/25/39 12:00,13.21,13.21,13.21,13.21,13.037857142857145,
,10/26/39 12:00,13.08,13.08,13.08,13.08,12.987500000000001,
,10/27/39 12:00,13.02,13.02,13.02,13.02,12.93857142857143,
,10/30/39 12:00,12.96,12.96,12.96,12.96,12.900714285714287,
,10/31/39 12:00,12.83,12.83,12.83,12.83,12.896785714285715,
,11/01/39 12:00,12.82,12.82,12.82,12.82,12.869642857142855,
,11/02/39 12:00,12.84,12.84,12.84,12.84,12.834285714285715,
,11/03/39 12:00,12.95,12.95,12.95,12.95,12.766071428571426,
,11/06/39 12:00,12.82,12.82,12.82,12.82,12.726428571428572,
,11/08/39 12:00,12.75,12.75,12.75,12.75,12.696071428571425,
,11/09/39 12:00,12.58,12.58,12.58,12.58,12.694285714285714,
,11/10/39 12:00,12.64,12.64,12.64,12.64,12.668571428571429,
,11/13/39 12:00,12.65,12.65,12.65,12.65,12.694285714285716,
,11/14/39 12:00,12.74,12.74,12.74,12.74,12.711071428571429,
,11/15/39 12:00,12.63,12.63,12.63,12.63,12.737857142857143,
,11/16/39 12:00,12.79,12.79,12.79,12.79,12.734642857142855,
,11/17/39 12:00,12.75,12.75,12.75,12.75,12.724285714285713,
,11/20/39 12:00,12.79,12.79,12.79,12.79,12.665357142857141,
,11/21/39 12:00,12.7,12.7,12.7,12.7,12.622857142857143,
,11/22/39 12:00,12.68,12.68,12.68,12.68,12.571785714285715,
,11/24/39 12:00,12.49,12.49,12.49,12.49,12.497142857142858,
,11/27/39 12:00,12.52,12.52,12.52,12.52,12.404999999999999,
,11/28/39 12:00,12.47,12.47,12.47,12.47,12.356428571428571,
,11/29/39 12:00,12.33,12.33,12.33,12.33,12.320000000000002,
,11/30/39 12:00,12.2,12.2,12.2,12.2,12.292857142857143,
,12/01/39 12:00,12.29,12.29,12.29,12.29,12.321428571428573,
,12/04/39 12:00,12.28,12.28,12.28,12.28,12.354999999999999,
,12/05/39 12:00,12.26,12.26,12.26,12.26,12.36392857142857,
,12/06/39 12:00,12.45,12.45,12.45,12.45,12.339285714285714,
,12/07/39 12:00,12.46,12.46,12.46,12.46,12.303571428571429,
,12/08/39 12:00,12.36,12.36,12.36,12.36,12.31892857142857,
,12/11/39 12:00,12.23,12.23,12.23,12.23,12.325714285714286,
,12/12/39 12:00,12.19,12.19,12.19,12.19,12.338928571428569,
,12/13/39 12:00,12.38,12.38,12.38,12.38,12.346428571428572,
,12/14/39 12:00,12.36,12.36,12.36,12.36,12.349642857142856,
,12/15/39 12:00,12.4,12.4,12.4,12.4,12.366071428571427,
,12/18/39 12:00,12.37,12.37,12.37,12.37,12.374285714285715,
,12/19/39 12:00,12.34,12.34,12.34,12.34,12.390714285714287,
,12/20/39 12:00,12.39,12.39,12.39,12.39,12.389999999999999,
,12/21/39 12:00,12.38,12.38,12.38,12.38,12.371071428571428,
,12/22/39 12:00,12.44,12.44,12.44,12.44,12.382857142857143,
,12/26/39 12:00,12.38,12.38,12.38,12.38,12.402857142857142,
,12/27/39 12:00,12.31,12.31,12.31,12.31,12.461071428571428,
,12/28/39 12:00,12.42,12.42,12.42,12.42,12.545714285714286,
,12/29/39 12:00,12.46,12.46,12.46,12.46,12.606428571428571,
,01/02/40 12:00,12.63,12.63,12.63,12.63,12.639285714285714,
,01/03/40 12:00,12.77,12.77,12.77,12.77,12.664642857142857,
,01/04/40 12:00,12.73,12.73,12.73,12.73,12.647142857142857,
,01/05/40 12:00,12.66,12.66,12.66,12.66,12.63,
,01/08/40 12:00,12.67,12.67,12.67,12.67,12.55892857142857,
,01/09/40 12:00,12.55,12.55,12.55,12.55,12.437142857142858,
,01/10/40 12:00,12.57,12.57,12.57,12.57,12.323214285714284,
,01/11/40 12:00,12.37,12.37,12.37,12.37,12.250357142857144,
,01/12/40 12:00,12.13,12.13,12.13,12.13,12.198571428571428,
,01/15/40 12:00,12.07,12.07,12.07,12.07,12.160357142857141,
,01/16/40 12:00,12.14,12.14,12.14,12.14,12.142142857142856,
,01/17/40 12:00,12.15,12.15,12.15,12.15,12.116428571428571,
,01/18/40 12:00,12.13,12.13,12.13,12.13,12.114285714285714,
,01/19/40 12:00,12.15,12.15,12.15,12.15,12.152857142857144,
,01/22/40 12:00,12.06,12.06,12.06,12.06,12.156785714285714,
,01/23/40 12:00,12.11,12.11,12.11,12.11,12.157499999999999,
,01/24/40 12:00,12.27,12.27,12.27,12.27,12.160714285714283,
,01/25/40 12:00,12.16,12.16,12.16,12.16,12.145357142857142,
,01/26/40 12:00,12.15,12.15,12.15,12.15,12.12214285714286,
,01/29/40 12:00,12.16,12.16,12.16,12.16,12.099285714285713,
,01/30/40 12:00,12.09,12.09,12.09,12.09,12.081071428571432,
,01/31/40 12:00,12.05,12.05,12.05,12.05,12.06535714285714,
,02/01/40 12:00,12.05,12.05,12.05,12.05,12.078928571428573,
,02/02/40 12:00,12.06,12.06,12.06,12.06,12.112857142857143,
,02/05/40 12:00,12.04,12.04,12.04,12.04,12.182142857142859,
,02/06/40 12:00,12.14,12.14,12.14,12.14,12.241428571428573,
,02/07/40 12:00,12.22,12.22,12.22,12.22,12.279285714285715,
,02/08/40 12:00,12.37,12.37,12.37,12.37,12.294642857142859,
,02/09/40 12:00,12.37,12.37,12.37,12.37,12.302142857142856,
,02/13/40 12:00,12.33,12.33,12.33,12.33,12.303571428571431,
,02/14/40 12:00,12.28,12.28,12.28,12.28,12.299642857142857,
,02/15/40 12:00,12.28,12.28,12.28,12.28,12.308214285714286,
,02/16/40 12:00,12.29,12.29,12.29,12.29,12.309999999999999,
,02/19/40 12:00,12.29,12.29,12.29,12.29,12.291071428571428,
,02/20/40 12:00,12.35,12.35,12.35,12.35,12.248214285714283,
,02/21/40 12:00,12.32,12.32,12.32,12.32,12.216071428571428,
,02/23/40 12:00,12.23,12.23,12.23,12.23,12.19142857142857,
,02/26/40 12:00,12.12,12.12,12.12,12.12,12.166785714285714,
,02/27/40 12:00,12.14,12.14,12.14,12.14,12.130357142857141,
,02/28/40 12:00,12.15,12.15,12.15,12.15,12.111785714285716,
,02/29/40 12:00,12.13,12.13,12.13,12.13,12.116428571428571,
,03/01/40 12:00,12.06,12.06,12.06,12.06,12.146428571428572,
,03/04/40 12:00,12.09,12.09,12.09,12.09,12.174642857142857,
,03/05/40 12:00,12.15,12.15,12.15,12.15,12.18642857142857,
,03/06/40 12:00,12.24,12.24,12.24,12.24,12.206428571428571,
,03/07/40 12:00,12.25,12.25,12.25,12.25,12.229999999999999,
,03/08/40 12:00,12.2,12.2,12.2,12.2,12.241071428571429,
,03/11/40 12:00,12.24,12.24,12.24,12.24,12.238928571428573,
,03/12/40 12:00,12.27,12.27,12.27,12.27,12.196785714285713,
,03/13/40 12:00,12.25,12.25,12.25,12.25,12.143214285714285,
,03/14/40 12:00,12.22,12.22,12.22,12.22,12.12107142857143,
,03/15/40 12:00,12.07,12.07,12.07,12.07,12.115357142857141,
,03/18/40 12:00,12,12,12,12,12.113214285714283,
,03/19/40 12:00,12.09,12.09,12.09,12.09,12.098214285714288,
,03/20/40 12:00,12.14,12.14,12.14,12.14,12.074642857142857,
,03/21/40 12:00,12.14,12.14,12.14,12.14,12.098571428571429,
,03/25/40 12:00,12.07,12.07,12.07,12.07,12.111428571428574,
,03/26/40 12:00,12.01,12.01,12.01,12.01,12.129285714285714,
,03/27/40 12:00,12.17,12.17,12.17,12.17,12.151428571428571,
,03/28/40 12:00,12.14,12.14,12.14,12.14,12.181071428571428,
,03/29/40 12:00,12.18,12.18,12.18,12.18,12.254285714285714,
,04/01/40 12:00,12.21,12.21,12.21,12.21,12.334285714285716,
,04/02/40 12:00,12.25,12.25,12.25,12.25,12.386071428571428,
,04/03/40 12:00,12.44,12.44,12.44,12.44,12.454285714285716,
,04/04/40 12:00,12.52,12.52,12.52,12.52,12.473928571428571,
,04/05/40 12:00,12.48,12.48,12.48,12.48,12.45607142857143,
,04/08/40 12:00,12.59,12.59,12.59,12.59,12.443214285714287,
,04/09/40 12:00,12.46,12.46,12.46,12.46,12.407857142857141,
,04/10/40 12:00,12.35,12.35,12.35,12.35,12.376785714285715,
,04/11/40 12:00,12.39,12.39,12.39,12.39,12.310357142857143,
,04/12/40 12:00,12.32,12.32,12.32,12.32,12.258214285714285,
,04/15/40 12:00,12.32,12.32,12.32,12.32,12.191428571428572,
,04/16/40 12:00,12.15,12.15,12.15,12.15,12.139642857142857,
,04/17/40 12:00,12.16,12.16,12.16,12.16,12.12392857142857,
,04/18/40 12:00,12.04,12.04,12.04,12.04,12.139642857142857,
,04/19/40 12:00,12.04,12.04,12.04,12.04,12.146071428571428,
,04/22/40 12:00,12.14,12.14,12.14,12.14,12.16,
,04/23/40 12:00,12.23,12.23,12.23,12.23,12.145,
,04/24/40 12:00,12.18,12.18,12.18,12.18,12.142857142857144,
,04/25/40 12:00,12.19,12.19,12.19,12.19,12.155357142857143,
,04/26/40 12:00,12.08,12.08,12.08,12.08,12.1225,
,04/29/40 12:00,12.12,12.12,12.12,12.12,12.11107142857143,
,04/30/40 12:00,12.19,12.19,12.19,12.19,12.109285714285717,
,05/01/40 12:00,12.03,12.03,12.03,12.03,12.094642857142857,
,05/02/40 12:00,12.1,12.1,12.1,12.1,12.092142857142857,
,05/03/40 12:00,12.12,12.12,12.12,12.12,12.094285714285716,
,05/06/40 12:00,12.06,12.06,12.06,12.06,12.099285714285713,
,05/07/40 12:00,12.09,12.09,12.09,12.09,12.016785714285716,
,05/08/40 12:00,12.11,12.11,12.11,12.11,11.781428571428572,
,05/09/40 12:00,12.12,12.12,12.12,12.12,11.373928571428573,
,05/10/40 12:00,11.76,11.76,11.76,11.76,11.057142857142855,
,05/13/40 12:00,11.11,11.11,11.11,11.11,10.825357142857143,
,05/14/40 12:00,10.28,10.28,10.28,10.28,10.518571428571429,
,05/15/40 12:00,10.38,10.38,10.38,10.38,10.248928571428573,
,05/16/40 12:00,10.48,10.48,10.48,10.48,9.9,
,05/17/40 12:00,9.9499999999999993,9.9499999999999993,9.9499999999999993,9.9499999999999993,9.6546428571428553,
,05/20/40 12:00,9.7899999999999991,9.7899999999999991,9.7899999999999991,9.7899999999999991,9.4832142857142863,
,05/21/40 12:00,9.14,9.14,9.14,9.14,9.3403571428571439,
,05/22/40 12:00,9.18,9.18,9.18,9.18,9.2960714285714268,
,05/23/40 12:00,9.1999999999999993,9.1999999999999993,9.1999999999999993,9.1999999999999993,9.2435714285714283,
,05/24/40 12:00,9.16,9.16,9.16,9.16,9.2332142857142845,
,05/27/40 12:00,9.3800000000000008,9.3800000000000008,9.3800000000000008,9.3800000000000008,9.2471428571428582,
,05/28/40 12:00,9.19,9.19,9.19,9.19,9.216428571428569,
,05/29/40 12:00,9.25,9.25,9.25,9.25,9.2182142857142857,
,05/31/40 12:00,9.27,9.27,9.27,9.27,9.1839285714285701,
,06/03/40 12:00,9.11,9.11,9.11,9.11,9.1846428571428582,
,06/04/40 12:00,9.23,9.23,9.23,9.23,9.2210714285714257,
,06/05/40 12:00,9.09,9.09,9.09,9.09,9.1646428571428569,
,06/06/40 12:00,9.2200000000000006,9.2200000000000006,9.2200000000000006,9.2200000000000006,9.2249999999999996,
,06/07/40 12:00,9.34,9.34,9.34,9.34,9.3974999999999991,
,06/10/40 12:00,8.99,8.99,8.99,8.99,9.4946428571428587,
,06/11/40 12:00,9.42,9.42,9.42,9.42,9.6350000000000016,
,06/12/40 12:00,9.89,9.89,9.89,9.89,9.754999999999999,
,06/13/40 12:00,9.6999999999999993,9.6999999999999993,9.6999999999999993,9.6999999999999993,9.8553571428571427,
,06/14/40 12:00,9.94,9.94,9.94,9.94,9.9367857142857137,
,06/17/40 12:00,9.98,9.98,9.98,9.98,9.9510714285714279,
,06/18/40 12:00,10.01,10.01,10.01,10.01,9.9478571428571438,
,06/19/40 12:00,10.029999999999999,10.029999999999999,10.029999999999999,10.029999999999999,9.9914285714285711,
,06/20/40 12:00,9.91,9.91,9.91,9.91,9.9482142857142861,
,06/21/40 12:00,9.91,9.91,9.91,9.91,9.8946428571428555,
,06/24/40 12:00,10.1,10.1,10.1,10.1,9.8742857142857137,
,06/25/40 12:00,9.81,9.81,9.81,9.81,9.8921428571428578,
,06/26/40 12:00,9.75,9.75,9.75,9.75,9.8842857142857152,
,06/27/40 12:00,9.85,9.85,9.85,9.85,9.8728571428571446,
,06/28/40 12:00,9.98,9.98,9.98,9.98,9.8710714285714278,
,07/01/40 12:00,9.8699999999999992,9.8699999999999992,9.8699999999999992,9.8699999999999992,9.8921428571428578,
,07/02/40 12:00,9.85,9.85,9.85,9.85,9.9085714285714293,
,07/03/40 12:00,9.8800000000000008,9.8800000000000008,9.8800000000000008,9.8800000000000008,9.9182142857142868,
,07/05/40 12:00,9.94,9.94,9.94,9.94,9.9321428571428552,
,07/08/40 12:00,9.94,9.94,9.94,9.94,9.9464285714285712,
,07/09/40 12:00,9.94,9.94,9.94,9.94,9.9521428571428565,
,07/10/40 12:00,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.961785714285714,
,07/11/40 12:00,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9953571428571433,
,07/12/40 12:00,9.9499999999999993,9.9499999999999993,9.9499999999999993,9.9499999999999993,10.016071428571431,
,07/15/40 12:00,9.98,9.98,9.98,9.98,10.035000000000002,
,07/16/40 12:00,10.09,10.09,10.09,10.09,10.024285714285714,
,07/17/40 12:00,10.06,10.06,10.06,10.06,10.013571428571428,
,07/18/40 12:00,10.07,10.07,10.07,10.07,10.005357142857145,
,07/19/40 12:00,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9735714285714288,
,07/22/40 12:00,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9525000000000006,
,07/23/40 12:00,9.98,9.98,9.98,9.98,9.9500000000000011,
,07/24/40 12:00,9.89,9.89,9.89,9.89,9.9782142857142873,
,07/25/40 12:00,9.92,9.92,9.92,9.92,10.068571428571429,
,07/26/40 12:00,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9700000000000006,10.136071428571428,
,07/29/40 12:00,10.08,10.08,10.08,10.08,10.184642857142856,
,07/30/40 12:00,10.33,10.33,10.33,10.33,10.220714285714285,
,07/31/40 12:00,10.29,10.29,10.29,10.29,10.251428571428573,
,08/01/40 12:00,10.26,10.26,10.26,10.26,10.241785714285713,
,08/02/40 12:00,10.25,10.25,10.25,10.25,10.224999999999998,
,08/05/40 12:00,10.28,10.28,10.28,10.28,10.205,
,08/06/40 12:00,10.17,10.17,10.17,10.17,10.215714285714284,
,08/07/40 12:00,10.17,10.17,10.17,10.17,10.254642857142857,
,08/08/40 12:00,10.17,10.17,10.17,10.17,10.194285714285712,
,08/09/40 12:00,10.27,10.27,10.27,10.27,10.120357142857143,
,08/12/40 12:00,10.38,10.38,10.38,10.38,10.082142857142857,
,08/13/40 12:00,10,10,10,10,10.010000000000002,
,08/14/40 12:00,9.91,9.91,9.91,9.91,9.9671428571428571,
,08/15/40 12:00,10,10,10,10,9.963571428571429,
,08/16/40 12:00,9.84,9.84,9.84,9.84,10.013571428571428,
,08/19/40 12:00,9.91,9.91,9.91,9.91,10.09714285714286,
,08/20/40 12:00,10.029999999999999,10.029999999999999,10.029999999999999,10.029999999999999,10.136785714285713,
,08/21/40 12:00,10.210000000000001,10.210000000000001,10.210000000000001,10.210000000000001,10.176428571428572,
,08/22/40 12:00,10.32,10.32,10.32,10.32,10.207857142857142,
,08/23/40 12:00,10.19,10.19,10.19,10.19,10.260357142857142,
,08/26/40 12:00,10.23,10.23,10.23,10.23,10.283928571428572,
,08/27/40 12:00,10.23,10.23,10.23,10.23,10.342142857142857,
,08/28/40 12:00,10.37,10.37,10.37,10.37,10.404999999999999,
,08/29/40 12:00,10.32,10.32,10.32,10.32,10.514285714285714,
,08/30/40 12:00,10.5,10.5,10.5,10.5,10.64,
,09/03/40 12:00,10.56,10.56,10.56,10.56,10.720714285714285,
,09/04/40 12:00,10.78,10.78,10.78,10.78,10.696785714285713,
,09/05/40 12:00,10.93,10.93,10.93,10.93,10.67,
,09/06/40 12:00,10.85,10.85,10.85,10.85,10.615714285714287,
,09/09/40 12:00,10.52,10.52,10.52,10.52,10.525714285714287,
,09/10/40 12:00,10.53,10.53,10.53,10.53,10.4475,
,09/11/40 12:00,10.45,10.45,10.45,10.45,10.42357142857143,
,09/12/40 12:00,10.3,10.3,10.3,10.3,10.436428571428573,
,09/13/40 12:00,10.31,10.31,10.31,10.31,10.480357142857141,
,09/16/40 12:00,10.46,10.46,10.46,10.46,10.513214285714286,
,09/17/40 12:00,10.54,10.54,10.54,10.54,10.543928571428571,
,09/18/40 12:00,10.62,10.62,10.62,10.62,10.647142857142857,
,09/19/40 12:00,10.59,10.59,10.59,10.59,10.718928571428572,
,09/20/40 12:00,10.59,10.59,10.59,10.59,10.766071428571427,
,09/23/40 12:00,10.9,10.9,10.9,10.9,10.782142857142858,
,09/24/40 12:00,10.86,10.86,10.86,10.86,10.742499999999998,
,09/25/40 12:00,10.84,10.84,10.84,10.84,10.724285714285713,
,09/26/40 12:00,10.77,10.77,10.77,10.77,10.741071428571429,
,09/27/40 12:00,10.58,10.58,10.58,10.58,10.762500000000001,
,09/30/40 12:00,10.66,10.66,10.66,10.66,10.787857142857144,
,10/01/40 12:00,10.81,10.81,10.81,10.81,10.790357142857145,
,10/02/40 12:00,10.86,10.86,10.86,10.86,10.78,
,10/03/40 12:00,10.87,10.87,10.87,10.87,10.726428571428572,
,10/04/40 12:00,10.78,10.78,10.78,10.78,10.659285714285714,
,10/07/40 12:00,10.72,10.72,10.72,10.72,10.596071428571429,
,10/08/40 12:00,10.54,10.54,10.54,10.54,10.572500000000002,
,10/09/40 12:00,10.48,10.48,10.48,10.48,10.546428571428569,
,10/10/40 12:00,10.47,10.47,10.47,10.47,10.56,
,10/11/40 12:00,10.58,10.58,10.58,10.58,10.588571428571429,
,10/14/40 12:00,10.53,10.53,10.53,10.53,10.631071428571429,
,10/15/40 12:00,10.64,10.64,10.64,10.64,10.664285714285716,
,10/16/40 12:00,10.68,10.68,10.68,10.68,10.671428571428573,
,10/17/40 12:00,10.73,10.73,10.73,10.73,10.684642857142856,
,10/18/40 12:00,10.72,10.72,10.72,10.72,10.718571428571428,
,10/21/40 12:00,10.65,10.65,10.65,10.65,10.725357142857144,
,10/22/40 12:00,10.7,10.7,10.7,10.7,10.728928571428572,
,10/23/40 12:00,10.8,10.8,10.8,10.8,10.750714285714286,
,10/24/40 12:00,10.73,10.73,10.73,10.73,10.774642857142855,
,10/25/40 12:00,10.73,10.73,10.73,10.73,10.817142857142859,
,10/28/40 12:00,10.81,10.81,10.81,10.81,10.889999999999999,
,10/29/40 12:00,10.83,10.83,10.83,10.83,10.949285714285713,
,10/30/40 12:00,10.92,10.92,10.92,10.92,11.01857142857143,
,10/31/40 12:00,11.08,11.08,11.08,11.08,10.980000000000002,
,11/01/40 12:00,11.08,11.08,11.08,11.08,11.089285714285712,
,11/04/40 12:00,11.16,11.16,11.16,11.16,11.137857142857143,
,11/06/40 12:00,10.79,10.79,10.79,10.79,11.204642857142856,
,11/07/40 12:00,11.39,11.39,11.39,11.39,11.230714285714285,
,11/08/40 12:00,11.23,11.23,11.23,11.23,11.257857142857144,
,11/12/40 12:00,11.36,11.36,11.36,11.36,11.2475,
,11/13/40 12:00,11.26,11.26,11.26,11.26,11.204285714285714,
,11/14/40 12:00,11.29,11.29,11.29,11.29,11.154642857142859,
,11/15/40 12:00,11.17,11.17,11.17,11.17,11.052142857142856,
,11/18/40 12:00,11.04,11.04,11.04,11.04,10.965357142857142,
,11/19/40 12:00,11.05,11.05,11.05,11.05,10.89892857142857,
,11/20/40 12:00,10.79,10.79,10.79,10.79,10.841785714285715,
,11/22/40 12:00,10.79,10.79,10.79,10.79,10.75357142857143,
,11/25/40 12:00,10.79,10.79,10.79,10.79,10.687142857142856,
,11/26/40 12:00,10.76,10.76,10.76,10.76,10.640357142857143,
,11/27/40 12:00,10.56,10.56,10.56,10.56,10.623214285714287,
,11/28/40 12:00,10.56,10.56,10.56,10.56,10.602142857142857,
,11/29/40 12:00,10.57,10.57,10.57,10.57,10.588571428571429,
,12/02/40 12:00,10.62,10.62,10.62,10.62,10.565,
,12/03/40 12:00,10.58,10.58,10.58,10.58,10.555357142857142,
,12/04/40 12:00,10.58,10.58,10.58,10.58,10.566785714285714,
,12/05/40 12:00,10.51,10.51,10.51,10.51,10.576428571428574,
,12/06/40 12:00,10.53,10.53,10.53,10.53,10.589642857142858,
,12/09/40 12:00,10.61,10.61,10.61,10.61,10.612499999999997,
,12/10/40 12:00,10.61,10.61,10.61,10.61,10.637142857142857,
,12/11/40 12:00,10.63,10.63,10.63,10.63,10.630357142857141,
,12/12/40 12:00,10.67,10.67,10.67,10.67,10.61107142857143,
,12/13/40 12:00,10.69,10.69,10.69,10.69,10.566428571428572,
,12/16/40 12:00,10.58,10.58,10.58,10.58,10.517857142857141,
,12/17/40 12:00,10.54,10.54,10.54,10.54,10.479285714285714,
,12/18/40 12:00,10.44,10.44,10.44,10.44,10.44107142857143,
,12/19/40 12:00,10.4,10.4,10.4,10.4,10.418214285714285,
,12/20/40 12:00,10.41,10.41,10.41,10.41,10.403214285714286,
,12/23/40 12:00,10.38,10.38,10.38,10.38,10.407500000000001,
,12/24/40 12:00,10.4,10.4,10.4,10.4,10.447857142857142,
,12/26/40 12:00,10.39,10.39,10.39,10.39,10.48607142857143,
,12/27/40 12:00,10.44,10.44,10.44,10.44,10.492857142857144,
,12/30/40 12:00,10.57,10.57,10.57,10.57,10.557142857142859,
,12/31/40 12:00,10.58,10.58,10.58,10.58,10.614285714285714,
,01/02/41 12:00,10.48,10.48,10.48,10.48,10.661785714285713,
,01/03/41 12:00,10.72,10.72,10.72,10.72,10.70142857142857,
,01/06/41 12:00,10.74,10.74,10.74,10.74,10.744285714285713,
,01/07/41 12:00,10.75,10.75,10.75,10.75,10.785357142857142,
,01/08/41 12:00,10.77,10.77,10.77,10.77,10.806428571428572,
,01/09/41 12:00,10.83,10.83,10.83,10.83,10.800357142857143,
,01/10/41 12:00,10.86,10.86,10.86,10.86,10.770357142857142,
,01/13/41 12:00,10.82,10.82,10.82,10.82,10.710357142857145,
,01/14/41 12:00,10.76,10.76,10.76,10.76,10.65285714285714,
,01/15/41 12:00,10.67,10.67,10.67,10.67,10.591785714285715,
,01/16/41 12:00,10.54,10.54,10.54,10.54,10.518571428571429,
,01/17/41 12:00,10.52,10.52,10.52,10.52,10.477857142857141,
,01/20/41 12:00,10.47,10.47,10.47,10.47,10.448571428571427,
,01/21/41 12:00,10.37,10.37,10.37,10.37,10.438928571428573,
,01/22/41 12:00,10.43,10.43,10.43,10.43,10.447142857142856,
,01/23/41 12:00,10.42,10.42,10.42,10.42,10.442142857142859,
,01/24/41 12:00,10.45,10.45,10.45,10.45,10.387857142857143,
,01/27/41 12:00,10.49,10.49,10.49,10.49,10.297500000000001,
,01/28/41 12:00,10.43,10.43,10.43,10.43,10.226428571428572,
,01/29/41 12:00,10.220000000000001,10.220000000000001,10.220000000000001,10.220000000000001,10.140714285714283,
,01/30/41 12:00,10.039999999999999,10.039999999999999,10.039999999999999,10.039999999999999,10.073928571428571,
,01/31/41 12:00,10.07,10.07,10.07,10.07,10.069285714285716,
,02/03/41 12:00,9.9600000000000009,9.9600000000000009,9.9600000000000009,9.9600000000000009,10.086785714285716,
,02/04/41 12:00,9.9700000000000006,9.9700000000000006,9.9700000000000006,9.9700000000000006,10.105357142857143,
,02/05/41 12:00,10.15,10.15,10.15,10.15,10.123571428571427,
,02/06/41 12:00,10.19,10.19,10.19,10.19,10.095357142857141,
,02/07/41 12:00,10.16,10.16,10.16,10.16,10.035357142857142,
,02/10/41 12:00,10.15,10.15,10.15,10.15,9.9021428571428576,
,02/11/41 12:00,9.98,9.98,9.98,9.98,9.8146428571428572,
,02/13/41 12:00,9.84,9.84,9.84,9.84,9.74,
,02/14/41 12:00,9.5299999999999994,9.5299999999999994,9.5299999999999994,9.5299999999999994,9.6653571428571432,
