
,,,01-31-00,02-15-18,,,


,EURUSD CURNCY,,,,,CWMA,
,BarTp=T,,,,,,
,Date,OPEN,HIGH,LOW,LAST_PRICE,,
,03/20/75 12:00,1.3729,1.3729,1.3729,1.3729,1.3683785714285714,
,03/21/75 12:00,1.3686,1.3686,1.3686,1.3686,1.3658892857142857,
,03/24/75 12:00,1.3648,1.3648,1.3648,1.3648,1.3627357142857144,
,03/25/75 12:00,1.3631,1.3631,1.3631,1.3631,1.3612964285714289,
,03/26/75 12:00,1.3599999999999999,1.3599999999999999,1.3599999999999999,1.3599999999999999,1.3605464285714286,
,03/27/75 12:00,1.3561000000000001,1.3561000000000001,1.3561000000000001,1.3561000000000001,1.3590321428571428,
,04/01/75 12:00,1.3604000000000001,1.3604000000000001,1.3604000000000001,1.3604000000000001,1.3553714285714287,
,04/02/75 12:00,1.3607,1.3607,1.3607,1.3607,1.3526000000000002,
,04/03/75 12:00,1.3559000000000001,1.3559000000000001,1.3559000000000001,1.3559000000000001,1.3514535714285714,
,04/04/75 12:00,1.3454999999999999,1.3454999999999999,1.3454999999999999,1.3454999999999999,1.3504750000000001,
,04/07/75 12:00,1.3463000000000001,1.3463000000000001,1.3463000000000001,1.3463000000000001,1.34755,
,04/08/75 12:00,1.3504,1.3504,1.3504,1.3504,1.3456928571428572,
,04/09/75 12:00,1.3496999999999999,1.3496999999999999,1.3496999999999999,1.3496999999999999,1.3434857142857144,
,04/10/75 12:00,1.341,1.341,1.341,1.341,1.3431250000000001,
,04/11/75 12:00,1.3425,1.3425,1.3425,1.3425,1.3431892857142855,
,04/14/75 12:00,1.3385,1.3385,1.3385,1.3385,1.3434571428571427,
,04/15/75 12:00,1.3433999999999999,1.3433999999999999,1.3433999999999999,1.3433999999999999,1.3440285714285716,
,04/16/75 12:00,1.3448,1.3448,1.3448,1.3448,1.3442357142857144,
,04/17/75 12:00,1.3453999999999999,1.3453999999999999,1.3453999999999999,1.3453999999999999,1.3449642857142856,
,04/18/75 12:00,1.3458999999999999,1.3458999999999999,1.3458999999999999,1.3458999999999999,1.3477535714285713,
,04/21/75 12:00,1.3439000000000001,1.3439000000000001,1.3439000000000001,1.3439000000000001,1.3495464285714287,
,04/22/75 12:00,1.3464,1.3464,1.3464,1.3464,1.3496000000000001,
,04/23/75 12:00,1.3552,1.3552,1.3552,1.3552,1.3487607142857143,
,04/24/75 12:00,1.3536000000000001,1.3536000000000001,1.3536000000000001,1.3536000000000001,1.3492607142857143,
,04/25/75 12:00,1.3481000000000001,1.3481000000000001,1.3481000000000001,1.3481000000000001,1.3501535714285715,
,04/28/75 12:00,1.345,1.345,1.345,1.345,1.3508642857142854,
,04/29/75 12:00,1.3503000000000001,1.3503000000000001,1.3503000000000001,1.3503000000000001,1.3506892857142854,
,04/30/75 12:00,1.3525,1.3525,1.3525,1.3525,1.3519357142857142,
,05/01/75 12:00,1.353,1.353,1.353,1.353,1.3534428571428572,
